source,target,hits,score,score.1,Hits,Score
APATANIA,STIGMATELLA,3.0,13.99,13.99,3.0,13.99
APATEMON,GRACILIS,8.0,13.67,13.67,8.0,13.67
APELTES,QUADRACUS,4.0,13.99,13.99,4.0,13.99
APHANIZOMENON,FLOS-AQUAE,2.0,13.19,13.19,2.0,13.19
APHANIZOMENON,FLOSAQUAE,1.0,13.0,13.0,1.0,13.0
APHREDODERUS,SAYANUS,2.0,13.99,13.99,2.0,13.99
APHRIZA,VIRGATA,1.0,13.99,13.99,1.0,13.99
APICOMPLEXA,AGGREGATIDAE,1.0,13.99,13.99,1.0,13.99
APIUM,NODIFLORUM,1.0,13.99,13.99,1.0,13.99
APLOCHEILUS,PANCHAX,1.0,13.41,13.41,1.0,13.41
APLODINOTUS,GRUNNIENS,13.0,13.99,13.99,13.0,13.99
APLYSIA,LIMACINA,1.0,13.0,13.0,1.0,13.0
APLYSIA,SIPHON,1.0,13.0,13.0,1.0,13.0
APOCHEILUS,MELASTIGMA,1.0,13.41,13.41,1.0,13.41
APOCHEILUS,PANCHAX,1.0,13.0,13.0,1.0,13.0
APOLLONIA,MELANOSTOMA,5.0,13.73,13.73,5.0,13.73
APOPHALLUS,BREVIS,1.0,13.99,13.99,1.0,13.99
APOROCOTYLE,SANGUINICOLA,1.0,13.41,13.41,1.0,13.41
APPENDIX,CASTANEUS,2.0,13.0,13.0,2.0,13.0
APROSTOCETUS,HAGENOWII,2.0,13.99,13.99,2.0,13.99
AQUARIUS,REMIGIS,1.0,13.99,13.99,1.0,13.99
ARABIDOPSIS,THALIANA,4.0,13.99,13.99,4.0,13.99
ARCHOPLITES,INLERRUPTUS,1.0,13.99,13.99,1.0,13.99
ARCHOSARGUS,PROBATOCEPHALUS,3.0,13.99,13.99,3.0,13.99
ARCTOGADUS,GLACIALIS,3.0,13.77,13.77,3.0,13.77
ARDEA,CINEREA,10.0,13.99,13.99,10.0,13.99
ARENARIA,MELANOCEPHALA,1.0,13.99,13.99,1.0,13.99
ARGENTINA,SILUS,2.0,13.41,13.41,2.0,13.41
ARGENTINA,SPHYRAENA,2.0,13.41,13.41,2.0,13.41
ARGOCHRYSIS,ARMILLA,1.0,13.99,13.99,1.0,13.99
ARGULIDAE,ARGULOIDA,1.0,13.99,13.99,1.0,13.99
ARMIGER,CRISTA,1.0,13.0,13.0,1.0,13.0
ARNOGLOSSUS,LATERNA,1.0,13.99,13.99,1.0,13.99
ARTHROPODA,INSECTA,1.0,13.41,13.41,1.0,13.41
ARTHROPODA,VERTEBRATA,1.0,13.41,13.41,1.0,13.41
ARVICOLA,AMPHIBIUS,1.0,13.99,13.99,1.0,13.99
ASCOCOTYLE,COELOSTOMA,3.0,13.77,13.77,3.0,13.77
ASELLUS,AQUATICUS,14.0,13.99,13.99,14.0,13.99
ASERAGGODES,MACLEAYANUS,1.0,13.99,13.99,1.0,13.99
ASILOIDEA,THEREVIDAE,1.0,13.41,13.41,1.0,13.41
ASPIUS,ASPIUS,15.0,13.62,13.62,15.0,13.62
ASPLANCHNA,KERATELLA,2.0,13.19,13.19,2.0,13.19
ASPLANCHNA,PRIODONTA,3.0,13.41,13.41,3.0,13.41
ASSEMBLAGE,GARIEPINUS,1.0,13.41,13.41,1.0,13.41
ASTACIDAE,PARASTACIDAE,1.0,13.99,13.99,1.0,13.99
ASTACUS,ASTACUS,1.0,13.41,13.41,1.0,13.41
ASTACUS,LEPTODACTYLUS,1.0,13.41,13.41,1.0,13.41
ASTROBLEPIDAE,LORICARIIDAE,1.0,13.99,13.99,1.0,13.99
ATHERINA,PRESBYTER,1.0,13.99,13.99,1.0,13.99
ATLANTIC,PORTUGAL,1.0,13.99,13.99,1.0,13.99
ATOLLA,WYVILLEI,1.0,13.99,13.99,1.0,13.99
AULOPIFORMES,AULOPIFORMES,1.0,13.41,13.41,1.0,13.41
AULORHYNCHUS,FLAVIDUS,3.0,13.58,13.58,3.0,13.58
AURATUS,SPARIDAE,2.0,13.0,13.0,2.0,13.0
AURELIA,AURITA,2.0,13.99,13.99,2.0,13.99
AUSTRALASIAN,ARRIPIDIDAE,1.0,13.0,13.0,1.0,13.0
AUSTRALASIAN,THEREVIDAE,2.0,13.41,13.41,2.0,13.41
AUSTROGOMPHUS,GUERINI,1.0,13.99,13.99,1.0,13.99
AUSTROLIMNIUS,COXELMIS,1.0,13.0,13.0,1.0,13.0
AUSTROPOTAMOBIUS,PALLIPES,2.0,13.99,13.99,2.0,13.99
AVOCETTINA,INFANS,1.0,13.99,13.99,1.0,13.99
AYTHIA,FERINA,2.0,13.0,13.0,2.0,13.0
AYTHIA,FULIGULA,2.0,13.0,13.0,2.0,13.0
AZOLLA,PINNATA,1.0,13.0,13.0,1.0,13.0
AZYGIA,LONGA,1.0,13.41,13.41,1.0,13.41
BABKA,GYMNOTRACHELUS,1.0,13.99,13.99,1.0,13.99
BACCHARIS,SALICIFOLIA,1.0,13.99,13.99,1.0,13.99
BACILLARIOPHYCEAE,OVALIS,1.0,13.0,13.0,1.0,13.0
BAETIDAE,LIBELLULIDAE,2.0,13.41,13.41,2.0,13.41
BAETIS,RHODANI,3.0,13.26,13.26,3.0,13.26
BAETODES,BAETIS,1.0,13.0,13.0,1.0,13.0
BAGRUS,DOCMAK,5.0,13.99,13.99,5.0,13.99
BAIRDIELLA,CHRYSOURA,3.0,13.99,13.99,3.0,13.99
BALAENOPTERA,MUSCULUS,1.0,13.41,13.41,1.0,13.41
BALAENOPTERA,PHYSALUS,1.0,13.41,13.41,1.0,13.41
BALANUS,NAUPLIUS,25.0,13.96,13.96,25.0,13.96
BALITORIDAE,ESOCIDAE,2.0,13.0,13.0,2.0,13.0
BARBATULA,BARBATULA,17.0,13.72,13.72,17.0,13.72
BARBATUS,UMBRA,1.0,13.0,13.0,1.0,13.0
BARBONYMUS,GONIONOTUS,2.0,13.41,13.41,2.0,13.41
BARBUS,BARBUS,28.0,13.43,13.43,28.0,13.43
BARCOO,SILURIDAE,1.0,13.99,13.99,1.0,13.99
BASS,SCULPIN,1.0,13.41,13.41,1.0,13.41
BATRACHIUM,PENICILLATUM,2.0,13.19,13.19,2.0,13.19
BATRACHIUM,TRICHOPHYLLUM,2.0,13.19,13.19,2.0,13.19
BATRACHOSPERMUM,NUPHAR,1.0,13.0,13.0,1.0,13.0
BDELLOCEPHALA,PUNCTATA,3.0,13.26,13.26,3.0,13.26
BELDINGII,GREENEI,1.0,13.41,13.41,1.0,13.41
BELONE,BELONE,9.0,13.99,13.99,9.0,13.99
BELONIFORMES,ADRIANICHTHYIDAE,1.0,13.99,13.99,1.0,13.99
BEMBROPS,FILIFERA,1.0,13.99,13.99,1.0,13.99
BENTINCKI,MACULATUM,2.0,13.0,13.0,2.0,13.0
BERRYTHEUTHIS,MAGISTER,3.0,13.58,13.58,3.0,13.58
BERULA,ERECTA,1.0,13.99,13.99,1.0,13.99
BICOTYLE,VELLAVOLI,1.0,13.99,13.99,1.0,13.99
BIDENS,BECKII,1.0,13.99,13.99,1.0,13.99
BIDYANUS,BIDYANUS,46.0,13.98,13.98,46.0,13.98
BIOMPHALARIA,BULINUS,2.0,13.99,13.99,2.0,13.99
BIRGEI,CYCLOPIDAE,1.0,13.99,13.99,1.0,13.99
BISTON,BETULARIA,1.0,13.99,13.99,1.0,13.99
BITHYNIA,TENTACULATA,3.0,13.99,13.99,3.0,13.99
BIVALVIA,ALASMIDONTA,1.0,13.99,13.99,1.0,13.99
BLATTELLA,ASAHINAI,1.0,13.99,13.99,1.0,13.99
BLICCA,BJOERKNA,24.0,13.88,13.88,24.0,13.88
BOLBOPHORUS,LEVANTINUS,3.0,13.58,13.58,3.0,13.58
BONAMIA,EXITIOSA,2.0,13.67,13.67,2.0,13.67
BOREOGADUS,SAIDA,9.0,13.99,13.99,9.0,13.99
BOSC,BETA,1.0,13.0,13.0,1.0,13.0
BOSMINA,LONGIROSTRIS,15.0,13.23,13.23,15.0,13.23
BOSMINIDAE,SIDIDAE,1.0,13.41,13.41,1.0,13.41
BOTHIDAE,CYNOGLOSSIDAE,3.0,13.99,13.99,3.0,13.99
BOTHRIOCELPHALUS,ACHEILOGNATHI,1.0,13.0,13.0,1.0,13.0
BOTHRIOCEPHALUS,ACHEILOGNATHI,2.0,13.67,13.67,2.0,13.67
BRACHIONUS,CALYCIFLORUS,4.0,13.19,13.19,4.0,13.19
BRACHYCENTRUS,ARCTOPSYCHE,2.0,13.41,13.41,2.0,13.41
BRACHYDACTYLA,MAJIDAE,1.0,13.0,13.0,1.0,13.0
BRACHYMYSTAX,LENOK,2.0,13.67,13.67,2.0,13.67
BRACHYRAPHIS,EPISCOPI,1.0,13.99,13.99,1.0,13.99
BRACHYURA,GRAPSIDAE,4.0,13.54,13.54,4.0,13.54
BRACHYURUM,QUADRANGULA,1.0,13.0,13.0,1.0,13.0
BRANTA,BERNICLA,3.0,13.99,13.99,3.0,13.99
BREVOORTIA,TYRANNUS,6.0,13.99,13.99,6.0,13.99
BRUCELLA,ABORTUS,1.0,13.41,13.41,1.0,13.41
BRUCELLA,OVIS,1.0,13.41,13.41,1.0,13.41
BRYCINUS,LATERALIS,1.0,13.41,13.41,1.0,13.41
BRYCON,MOOREI,1.0,13.41,13.41,1.0,13.41
BSN,ARTEMIA,1.0,13.99,13.99,1.0,13.99
BUCEPHALA,CLANGULA,5.0,13.73,13.73,5.0,13.73
BUCEPHALOPSIS,GRACILESCENS,2.0,13.99,13.99,2.0,13.99
BUCEPHALUS,HAIMEANUS,1.0,13.41,13.41,1.0,13.41
BUCEPHALUS,POLYMORPHUS,1.0,13.41,13.41,1.0,13.41
BUCHANANI,CHALYBAEUS,2.0,13.41,13.41,2.0,13.41
BUFO,CALAMITA,6.0,13.77,13.77,6.0,13.77
BUGLOSSIDIUM,LUTEUM,1.0,13.41,13.41,1.0,13.41
BULINUS,TRUNCATUS,4.0,13.3,13.3,4.0,13.3
BUNODERA,CREPIDOSTOMUM,1.0,13.99,13.99,1.0,13.99
BUTOMUS,UMBELLATUS,1.0,13.99,13.99,1.0,13.99
BYTHOTREPHES,CEDERSTROEMI,3.0,13.0,13.0,3.0,13.0
BYTHOTREPHES,LONGIMANUS,6.0,13.67,13.67,6.0,13.67
CAENIDAE,LIBELLULIDAE,2.0,13.41,13.41,2.0,13.41
CAENIS,MACRURA,2.0,13.41,13.41,2.0,13.41
CAENORHABDITIS,ELEGANS,2.0,13.67,13.67,2.0,13.67
CAERULEUM,CHLOROSOMUM,1.0,13.0,13.0,1.0,13.0
CALANOIDA,CYCLOPOIDA,1.0,13.99,13.99,1.0,13.99
CALANOIDES,PATAGONIENSIS,2.0,13.99,13.99,2.0,13.99
CALIGUS,ROGERCRESSEYI,2.0,13.41,13.41,2.0,13.41
CALLICHTHYS,CALLICHTHYS,1.0,13.99,13.99,1.0,13.99
CALLINECTES,SAPIDUS,5.0,13.99,13.99,5.0,13.99
CALLITRICHE,OBTUSANGULA,2.0,13.99,13.99,2.0,13.99
CALOCIDAE,HELICOPHIDAE,1.0,13.99,13.99,1.0,13.99
CALOPTERYGIDAE,GOMPHIDAE,1.0,13.41,13.41,1.0,13.41
CAMBARIDAE,ASTACIDAE,1.0,13.0,13.0,1.0,13.0
CAMPELOMA,DECISUM,1.0,13.99,13.99,1.0,13.99
CAMPOSTOMA,ANOMALUM,3.0,13.99,13.99,3.0,13.99
CAMPTOCERCUS,EURYCERCUS,1.0,13.0,13.0,1.0,13.0
CAMPTOCERCUS,RECTIROSTRIS,2.0,13.19,13.19,2.0,13.19
CAMPTOCERUS,RECTIROSTRIS,2.0,13.41,13.41,2.0,13.41
CAMTSCHATICUM,PETROMYZONTIDAE,1.0,13.41,13.41,1.0,13.41
CANADUM,TRILINEATUM,1.0,13.0,13.0,1.0,13.0
CANDALIDES,HEATHI,1.0,13.99,13.99,1.0,13.99
CANDIDA,UTILIS,1.0,13.99,13.99,1.0,13.99
CANDIDIA,BARBATUS,1.0,13.41,13.41,1.0,13.41
CANIS,LUPUS,1.0,13.41,13.41,1.0,13.41
CANUTUS,TOTANUS,1.0,13.41,13.41,1.0,13.41
CAPNIIDAE,PERLODIDAE,1.0,13.41,13.41,1.0,13.41
CAPREOLUS,CAPREOLUS,1.0,13.99,13.99,1.0,13.99
CAPRINIANA,PISCIUM,4.0,13.99,13.99,4.0,13.99
CAPROS,APER,1.0,13.99,13.99,1.0,13.99
CARASSIUS,AURATUS,52.0,13.41,13.41,52.0,13.41
CARBUNCULUS,FILAMENTOSUS,1.0,13.41,13.41,1.0,13.41
CARCHARHINUS,LIMBATUS,1.0,13.41,13.41,1.0,13.41
CARCHARHINUS,MILBERTI,1.0,13.41,13.41,1.0,13.41
CARCINUS,MAENAS,2.0,13.99,13.99,2.0,13.99
CARDIUM,GLAUCUM,1.0,13.41,13.41,1.0,13.41
CARETTA,CARETTA,1.0,13.99,13.99,1.0,13.99
CAREX,ACORUS,1.0,13.0,13.0,1.0,13.0
CARNIVORA,PINNIPEDIA,1.0,13.99,13.99,1.0,13.99
CARPILIUS,CONVEXUS,1.0,13.99,13.99,1.0,13.99
CASTOR,FIBER,1.0,13.99,13.99,1.0,13.99
CATLA,CATLA,3.0,13.58,13.58,3.0,13.58
CATOSTOMA,CARLOTTAE,1.0,13.41,13.41,1.0,13.41
CATOSTOMAS,RIMICULUS,2.0,13.99,13.99,2.0,13.99
CAULERPA,TAXIFOLIA,1.0,13.99,13.99,1.0,13.99
CENTRARCHIDAE,PERCIDAE,1.0,13.0,13.0,1.0,13.0
CENTROCESTUS,FORMOSANUS,1.0,13.41,13.41,1.0,13.41
CENTROCESTUS,METACERCARIAE,1.0,13.0,13.0,1.0,13.0
CENTROPOMUS,SNOOK,1.0,13.99,13.99,1.0,13.99
CENTROPOMUS,UNDECIMALIS,1.0,13.99,13.99,1.0,13.99
CENTROPRISTIS,STRIATA,8.0,13.75,13.75,8.0,13.75
CERASTODERMA,EDULE,2.0,13.67,13.67,2.0,13.67
CERATIUM,HIRUNDINELLA,4.0,13.83,13.83,4.0,13.83
CERATOPHRYS,CRANWELLI,1.0,13.99,13.99,1.0,13.99
CERATOPHYLLUM,DEMERSUM,18.0,13.85,13.85,18.0,13.85
CERATOPOGON,IDAE,1.0,13.99,13.99,1.0,13.99
CERATOPOGONIDAE,ELEOCHARIS,1.0,13.99,13.99,1.0,13.99
CERCOPAGIS,PENGOI,5.0,13.99,13.99,5.0,13.99
CERITHIDEA,CALIFORNICA,1.0,13.41,13.41,1.0,13.41
CERORHINCA,MONOCERATA,1.0,13.99,13.99,1.0,13.99
CESTODA,PSEUDOPHYLLIDEA,3.0,13.12,13.12,3.0,13.12
CHAETODON,MULTICINCTUS,1.0,13.99,13.99,1.0,13.99
CHALIMUS,ROGERCRESSEYI,1.0,13.0,13.0,1.0,13.0
CHAOBORUS,FLAVICANS,4.0,13.54,13.54,4.0,13.54
CHARA,TOMENTOSA,6.0,13.06,13.06,6.0,13.06
CHARACIDAE,OSTARIOPHYSI,1.0,13.41,13.41,1.0,13.41
CHARADRIUS,HIATICULA,1.0,13.0,13.0,1.0,13.0
CHARADRIUS,SEMIPALMATUS,1.0,13.41,13.41,1.0,13.41
CHASMAGNATHUS,GRANULATA,1.0,13.0,13.0,1.0,13.0
CHASMISTES,BREVIROSTRIS,6.0,13.77,13.77,6.0,13.77
CHASMODES,BOSQUIANUS,11.0,13.99,13.99,11.0,13.99
CHEIMARRICHTHYS,FOSTERI,3.0,13.41,13.41,3.0,13.41
CHEIROGALEUS,MEDIUS,1.0,13.99,13.99,1.0,13.99
CHELON,LABROSUS,4.0,13.83,13.83,4.0,13.83
CHERAX,QUADRICARINATUS,3.0,13.0,13.0,3.0,13.0
CHERAX,TENUIMANUS,3.0,13.0,13.0,3.0,13.0
CHILINA,DOMBEIANA,1.0,13.99,13.99,1.0,13.99
CHINENSIS,INDICUS,2.0,13.19,13.19,2.0,13.19
CHIONOECETES,OPILIO,3.0,13.99,13.99,3.0,13.99
CHLAMYDOMONAS,REINHARDI,1.0,13.99,13.99,1.0,13.99
CHONDROSTOMA,NASUS,18.0,13.12,13.12,18.0,13.12
CHORTHIPPUS,PARALLELUS,2.0,13.99,13.99,2.0,13.99
CHROSOMUS,NEOGAEUS,1.0,13.99,13.99,1.0,13.99
CHRYSAORA,QUINQUECIRRHA,3.0,13.99,13.99,3.0,13.99
CHRYSOPHYTA,OVALIS,1.0,13.0,13.0,1.0,13.0
CHYDORUS,SPHAERICUS,13.0,13.89,13.89,13.0,13.89
CICHLASOMA,CITRINELLUM,3.0,13.26,13.26,3.0,13.26
CICHLASOMA,NIGROFASCIATUM,4.0,13.54,13.54,4.0,13.54
CICONIA,NIGRA,3.0,13.77,13.77,3.0,13.77
CILIATA,MUSTELA,4.0,13.83,13.83,4.0,13.83
CINCLUS,CINCLUS,3.0,13.77,13.77,3.0,13.77
CIONA,SAVIGNYI,1.0,13.99,13.99,1.0,13.99
CIRRHINUS,CIRRHOSUS,1.0,13.0,13.0,1.0,13.0
CIRRHINUS,MRIGALA,2.0,13.41,13.41,2.0,13.41
CIRRIPEDIA,RADIATA,1.0,13.99,13.99,1.0,13.99
CITHARICHTHYS,SORDIDUS,1.0,13.41,13.41,1.0,13.41
CITHARICHTHYS,STIGMAEUS,1.0,13.41,13.41,1.0,13.41
CITHARINIDAE,DISTICHODONTINAE,1.0,13.99,13.99,1.0,13.99
CIVILE,COENAGRIONIDAE,1.0,13.0,13.0,1.0,13.0
CIVILE,POND,1.0,13.0,13.0,1.0,13.0
CIVILE,TEXAS,1.0,13.0,13.0,1.0,13.0
CLADOCERA,DAPHNIA,2.0,13.0,13.0,2.0,13.0
CLADOPHORA,GLOMERATA,1.0,13.99,13.99,1.0,13.99
CLANGULA,HYEMALIS,2.0,13.99,13.99,2.0,13.99
CLARIA,GARIEPUNUS,1.0,13.99,13.99,1.0,13.99
CLARIAS,GARIEPINUS,51.0,13.85,13.85,51.0,13.85
CLINOSTOMUM,MARGINATUM,6.0,13.33,13.33,6.0,13.33
CLINOSTOMUS,ELONGATUS,10.0,13.56,13.56,10.0,13.56
CLONORCHIS,SINENSIS,5.0,13.23,13.23,5.0,13.23
CLUPEA,HARENGUS,83.0,13.8,13.8,83.0,13.8
CLYPEOBARBUS,BARBUS,1.0,13.99,13.99,1.0,13.99
CNESTERODON,DECEMMACULATUS,1.0,13.99,13.99,1.0,13.99
COBITIS,CALDERONI,9.0,13.26,13.26,9.0,13.26
COBITIS,TAENIA,12.0,13.5,13.5,12.0,13.5
COCHLEARIS,ANGULARIS,1.0,13.0,13.0,1.0,13.0
COCHLIOMYIA,HOMINIVORAX,1.0,13.99,13.99,1.0,13.99
COENAGRION,MERCURIALE,3.0,13.77,13.77,3.0,13.77
COLISA,LALIA,1.0,13.99,13.99,1.0,13.99
COLLEMBOLA,OLIGOCHAETA,1.0,13.0,13.0,1.0,13.0
COLOSSOMA,MACROPOMUM,3.0,13.99,13.99,3.0,13.99
COLUMBIA,LIVIA,1.0,13.99,13.99,1.0,13.99
COLUMNARE,ARIAS,1.0,13.41,13.41,1.0,13.41
COLURELLA,ADRIATICA,1.0,13.99,13.99,1.0,13.99
COMEPHORUS,BAICALENSIS,1.0,13.41,13.41,1.0,13.41
COMMUNIS,PRISTIS,1.0,13.41,13.41,1.0,13.41
CONGER,MYRIASTER,7.0,13.48,13.48,7.0,13.48
CONSEQUENCE,APATEMON,1.0,13.41,13.41,1.0,13.41
CONSEQUENCE,GRACILIS,1.0,13.41,13.41,1.0,13.41
CONTRACAECUM,OSCULATUM,1.0,13.0,13.0,1.0,13.0
CONTRACAECUM,RUDOLPHII,1.0,13.0,13.0,1.0,13.0
CORBICULA,FLUMINEA,3.0,13.77,13.77,3.0,13.77
CORBULA,AMURENSIS,4.0,13.3,13.3,4.0,13.3
COREGONUS,LAVARETUS,218.0,13.02,13.02,218.0,13.02
CORIS,JULIS,1.0,13.99,13.99,1.0,13.99
CORNUTA,MOINIDAE,1.0,13.99,13.99,1.0,13.99
COROPHIUM,VOLUTATOR,5.0,13.99,13.99,5.0,13.99
CORYPHAENOIDES,YAQUINAE,1.0,13.41,13.41,1.0,13.41
COSMARIUM,RECTANGULARIS,1.0,13.41,13.41,1.0,13.41
COTTID,COTTIDAE,1.0,13.99,13.99,1.0,13.99
COTTIDAE,COTTUS,1.0,13.0,13.0,1.0,13.0
COTTIDAE,MORONIDAE,2.0,13.0,13.0,2.0,13.0
COTTIDAE,SCHITSUUMSH,1.0,13.0,13.0,1.0,13.0
COTYLURUS,ERRATICUS,3.0,13.12,13.12,3.0,13.12
COUESIUS,PLUMBEUS,30.0,13.95,13.95,30.0,13.95
CRAIG,PRZEWALSKII,1.0,13.41,13.41,1.0,13.41
CRANGON,CRANGON,4.0,13.41,13.41,4.0,13.41
CRANGON,SEPTEMSPINOSA,3.0,13.12,13.12,3.0,13.12
CRASSIPHIALA,BULBOGLOSSA,1.0,13.99,13.99,1.0,13.99
CRASSOSTREA,VIRGINICA,16.0,13.67,13.67,16.0,13.67
CREEKS,REPORT,1.0,13.41,13.41,1.0,13.41
CREEKS,STEELHEAD,1.0,13.41,13.41,1.0,13.41
CRENICHTHYS,BAILEYI,1.0,13.99,13.99,1.0,13.99
